"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp2m","WTemp3m","WTemp4m","WTemp5.5m","WTemp7m","odomgL_7m","odosat_7m","PAR7m"
"14029",2025-09-30 06:50:00,2025-09-29 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.955,0.074,0.670376,0.5
"14030",2025-09-30 07:00:00,2025-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.928,0.074,0.669956,-0.7
"14031",2025-09-30 07:10:00,2025-09-30 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.937,0.074,0.670096,-0.7
"14032",2025-09-30 07:20:00,2025-09-30 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.955,0.074,0.670376,0
"14033",2025-09-30 07:30:00,2025-09-30 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.973,0.073,0.661593,-0.6
"14034",2025-09-30 07:40:00,2025-09-30 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.973,0.075,0.679718,-0.1
"14035",2025-09-30 07:50:00,2025-09-30 00:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.964,0.073,0.661455,-0.2
"14036",2025-09-30 08:00:00,2025-09-30 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.874,0.073,0.660076,0.2
"14037",2025-09-30 08:10:00,2025-09-30 01:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.901,0.073,0.660489,0
"14038",2025-09-30 08:20:00,2025-09-30 01:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.602,0.074,0.664897,-0.1
"14039",2025-09-30 08:30:00,2025-09-30 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.511,0.074,0.663487,0
"14040",2025-09-30 08:40:00,2025-09-30 01:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.475,0.074,0.662929,0.1
"14041",2025-09-30 08:50:00,2025-09-30 01:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.502,0.076,0.681276,-0.1
"14042",2025-09-30 09:00:00,2025-09-30 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.493,0.074,0.663208,0.1
"14043",2025-09-30 09:10:00,2025-09-30 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.493,0.075,0.67217,0
"14044",2025-09-30 09:20:00,2025-09-30 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.538,0.075,0.672877,-0.6
"14045",2025-09-30 09:30:00,2025-09-30 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.548,0.074,0.66406,-0.2
"14046",2025-09-30 09:40:00,2025-09-30 02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.566,0.074,0.664339,-0.2
"14047",2025-09-30 09:50:00,2025-09-30 02:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,0.075,0.674165,-0.2
"14048",2025-09-30 10:00:00,2025-09-30 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.611,0.075,0.674024,-0.1
"14049",2025-09-30 10:10:00,2025-09-30 03:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,0.075,0.674165,-0.7
"14050",2025-09-30 10:20:00,2025-09-30 03:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.656,0.074,0.665735,-0.3
"14051",2025-09-30 10:30:00,2025-09-30 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.074,0.666309,0.2
"14052",2025-09-30 10:40:00,2025-09-30 03:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.074,0.666309,0.2
"14053",2025-09-30 10:50:00,2025-09-30 03:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.075,0.675313,-0.2
"14054",2025-09-30 11:00:00,2025-09-30 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.074,0.667007,-0.2
"14055",2025-09-30 11:10:00,2025-09-30 04:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.702,0.074,0.666448,-0.4
"14056",2025-09-30 11:20:00,2025-09-30 04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.702,0.075,0.675454,0.7
"14057",2025-09-30 11:30:00,2025-09-30 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.075,0.675879,-0.5
"14058",2025-09-30 11:40:00,2025-09-30 04:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.074,0.666867,-0.1
"14059",2025-09-30 11:50:00,2025-09-30 04:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.074,0.667007,0.2
"14060",2025-09-30 12:00:00,2025-09-30 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.074,0.667007,0.1
"14061",2025-09-30 12:10:00,2025-09-30 05:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.702,0.074,0.666448,0.3
"14062",2025-09-30 12:20:00,2025-09-30 05:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,0.1
"14063",2025-09-30 12:30:00,2025-09-30 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.656,0.074,0.665735,-0.1
"14064",2025-09-30 12:40:00,2025-09-30 05:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,-0.4
"14065",2025-09-30 12:50:00,2025-09-30 05:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,-0.2
"14066",2025-09-30 13:00:00,2025-09-30 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.638,0.075,0.674448,0.1
"14067",2025-09-30 13:10:00,2025-09-30 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,-0.4
"14068",2025-09-30 13:20:00,2025-09-30 06:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,0.1
"14069",2025-09-30 13:30:00,2025-09-30 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.074,0.666309,0.1
"14070",2025-09-30 13:40:00,2025-09-30 06:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.075,0.675171,0.1
"14071",2025-09-30 13:50:00,2025-09-30 06:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,0
"14072",2025-09-30 14:00:00,2025-09-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.629,0.074,0.665316,0
"14073",2025-09-30 14:10:00,2025-09-30 07:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.666,0.073,0.656891,-0.4
"14074",2025-09-30 14:20:00,2025-09-30 07:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,0.1
"14075",2025-09-30 14:30:00,2025-09-30 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,0.074,0.665177,-0.5
"14076",2025-09-30 14:40:00,2025-09-30 07:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.075,0.67503,0
"14077",2025-09-30 14:50:00,2025-09-30 07:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,0.3
"14078",2025-09-30 15:00:00,2025-09-30 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.666,0.075,0.674888,-0.3
"14079",2025-09-30 15:10:00,2025-09-30 08:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,0.1
"14080",2025-09-30 15:20:00,2025-09-30 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.656,0.075,0.674731,0.1
"14081",2025-09-30 15:30:00,2025-09-30 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.711,0.074,0.666588,-0.1
"14082",2025-09-30 15:40:00,2025-09-30 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,0.074,0.666728,0
"14083",2025-09-30 15:50:00,2025-09-30 08:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.747,0.074,0.667147,0.5
"14084",2025-09-30 16:00:00,2025-09-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.711,0.074,0.666588,0.5
"14085",2025-09-30 16:10:00,2025-09-30 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.075,0.675313,-0.2
"14086",2025-09-30 16:20:00,2025-09-30 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,0.5
"14087",2025-09-30 16:30:00,2025-09-30 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.711,0.075,0.675596,-0.1
"14088",2025-09-30 16:40:00,2025-09-30 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.747,0.075,0.676162,0.1
"14089",2025-09-30 16:50:00,2025-09-30 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.765,0.074,0.667426,0.4
"14090",2025-09-30 17:00:00,2025-09-30 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.783,0.074,0.667705,-0.4
"14091",2025-09-30 17:10:00,2025-09-30 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792,0.074,0.667845,0.2
"14092",2025-09-30 17:20:00,2025-09-30 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,0.074,0.666728,0.8
"14093",2025-09-30 17:30:00,2025-09-30 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792,0.074,0.667845,0.6
"14094",2025-09-30 17:40:00,2025-09-30 10:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.074,0.666867,1.1
"14095",2025-09-30 17:50:00,2025-09-30 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,0.075,0.675737,-0.4
"14096",2025-09-30 18:00:00,2025-09-30 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.075,0.675171,0.5
"14097",2025-09-30 18:10:00,2025-09-30 11:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.656,0.075,0.674731,0.9
"14098",2025-09-30 18:20:00,2025-09-30 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.076,0.685034,0.7
"14099",2025-09-30 18:30:00,2025-09-30 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.075,0.675879,1.8
"14100",2025-09-30 18:40:00,2025-09-30 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.075,0.675879,1.5
"14101",2025-09-30 18:50:00,2025-09-30 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.756,0.074,0.667286,1.1
"14102",2025-09-30 19:00:00,2025-09-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,0.074,0.668124,1
"14103",2025-09-30 19:10:00,2025-09-30 12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,0.074,0.668699,0.4
"14104",2025-09-30 19:20:00,2025-09-30 12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.865,0.075,0.678018,0.1
"14105",2025-09-30 19:30:00,2025-09-30 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.883,0.073,0.660214,1.1
"14106",2025-09-30 19:40:00,2025-09-30 12:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.883,0.075,0.678302,-0.4
"14107",2025-09-30 19:50:00,2025-09-30 12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.892,0.074,0.669397,1.8
"14108",2025-09-30 20:00:00,2025-09-30 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.919,0.078,0.706023,0.9
"14109",2025-09-30 20:10:00,2025-09-30 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.928,0.217,1.964602,-0.2
"14110",2025-09-30 20:20:00,2025-09-30 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.937,0.384,3.477256,-0.3
"14111",2025-09-30 20:30:00,2025-09-30 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.928,0.863,7.813141,-0.1
"14112",2025-09-30 20:40:00,2025-09-30 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.946,0.977,8.848928,-0.2
"14113",2025-09-30 20:50:00,2025-09-30 13:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.937,0.856,7.751384,0.5
"14114",2025-09-30 21:00:00,2025-09-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.919,1.101,9.965786,-0.4
"14115",2025-09-30 21:10:00,2025-09-30 14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.91,0.369,3.339335,0.1
"14116",2025-09-30 21:20:00,2025-09-30 14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.828,0.109,0.984541,-0.3
"14117",2025-09-30 21:30:00,2025-09-30 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.076,0.684891,0
"14118",2025-09-30 21:40:00,2025-09-30 14:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.702,0.076,0.684461,0.2
"14119",2025-09-30 21:50:00,2025-09-30 14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,0.075,0.674165,0.6
"14120",2025-09-30 22:00:00,2025-09-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.075,0.675171,0
"14121",2025-09-30 22:10:00,2025-09-30 15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.783,0.075,0.676728,0.2
"14122",2025-09-30 22:20:00,2025-09-30 15:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.865,0.077,0.696099,-0.3
"14123",2025-09-30 22:30:00,2025-09-30 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.865,0.122,1.10291,0.2
"14124",2025-09-30 22:40:00,2025-09-30 15:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.647,0.074,0.665595,0
"14125",2025-09-30 22:50:00,2025-09-30 15:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.584,0.074,0.664618,0
"14126",2025-09-30 23:00:00,2025-09-30 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,-0.6
"14127",2025-09-30 23:10:00,2025-09-30 16:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.747,0.075,0.676162,-0.3
"14128",2025-09-30 23:20:00,2025-09-30 16:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.747,0.073,0.658131,-0.2
"14129",2025-09-30 23:30:00,2025-09-30 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.629,0.074,0.665316,-0.3
"14130",2025-09-30 23:40:00,2025-09-30 16:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.611,0.074,0.665037,0.2
"14131",2025-09-30 23:50:00,2025-09-30 16:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,0.074,0.663626,-0.6
"14132",2025-10-01,2025-09-30 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.448,0.075,0.671464,-0.3
"14133",2025-10-01 00:10:00,2025-09-30 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.502,0.074,0.663347,-0.1
"14134",2025-10-01 00:20:00,2025-09-30 17:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.529,0.074,0.663766,-0.2
"14135",2025-10-01 00:30:00,2025-09-30 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.538,0.075,0.672877,-0.4
"14136",2025-10-01 00:40:00,2025-09-30 17:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.593,0.075,0.673741,-0.8
"14137",2025-10-01 00:50:00,2025-09-30 17:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.075,0.675171,-0.5
"14138",2025-10-01 01:00:00,2025-09-30 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.765,0.075,0.676445,-0.2
"14139",2025-10-01 01:10:00,2025-09-30 18:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,0.075,0.677735,-0.2
"14140",2025-10-01 01:20:00,2025-09-30 18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,0.075,0.677735,0.2
"14141",2025-10-01 01:30:00,2025-09-30 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.874,0.074,0.669118,-0.1
"14142",2025-10-01 01:40:00,2025-09-30 18:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.801,0.073,0.658958,0.1
"14143",2025-10-01 01:50:00,2025-09-30 18:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774,0.074,0.667566,-0.2
"14144",2025-10-01 02:00:00,2025-09-30 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.838,0.075,0.677594,-0.2
"14145",2025-10-01 02:10:00,2025-09-30 19:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.828,0.074,0.668404,0.2
"14146",2025-10-01 02:20:00,2025-09-30 19:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774,0.075,0.676587,-0.1
"14147",2025-10-01 02:30:00,2025-09-30 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774,0.074,0.667566,-0.4
"14148",2025-10-01 02:40:00,2025-09-30 19:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.819,0.076,0.686325,-0.7
"14149",2025-10-01 02:50:00,2025-09-30 19:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.076,0.685034,-0.2
"14150",2025-10-01 03:00:00,2025-09-30 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.711,0.075,0.675596,-0.8
"14151",2025-10-01 03:10:00,2025-09-30 20:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.729,0.075,0.675879,-0.9
"14152",2025-10-01 03:20:00,2025-09-30 20:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.738,0.075,0.676021,0.3
"14153",2025-10-01 03:30:00,2025-09-30 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774,0.075,0.676587,0.3
"14154",2025-10-01 03:40:00,2025-09-30 20:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.828,0.076,0.686469,0.2
"14155",2025-10-01 03:50:00,2025-09-30 20:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.828,0.075,0.677436,-0.1
"14156",2025-10-01 04:00:00,2025-09-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,0.077,0.695808,-0.5
"14157",2025-10-01 04:10:00,2025-09-30 21:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.856,0.075,0.677877,0.2
"14158",2025-10-01 04:20:00,2025-09-30 21:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.856,0.076,0.686915,0.2
"14159",2025-10-01 04:30:00,2025-09-30 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.883,0.075,0.678302,0.1
"14160",2025-10-01 04:40:00,2025-09-30 21:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.901,0.074,0.669537,-0.2
"14161",2025-10-01 04:50:00,2025-09-30 21:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.928,0.075,0.67901,-0.2
"14162",2025-10-01 05:00:00,2025-09-30 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.901,0.075,0.678585,0.3
"14163",2025-10-01 05:10:00,2025-09-30 22:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,0.074,0.668699,0.3
"14164",2025-10-01 05:20:00,2025-09-30 22:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.801,0.074,0.667985,-0.2
"14165",2025-10-01 05:30:00,2025-09-30 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.693,0.075,0.675313,0.3
"14166",2025-10-01 05:40:00,2025-09-30 22:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.538,0.074,0.663905,-0.1
"14167",2025-10-01 05:50:00,2025-09-30 22:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.493,0.074,0.663208,-0.4
"14168",2025-10-01 06:00:00,2025-09-30 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.466,0.074,0.66279,0.1
"14169",2025-10-01 06:10:00,2025-09-30 23:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.375,0.074,0.66138,-0.5
"14170",2025-10-01 06:20:00,2025-09-30 23:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.448,0.075,0.671464,-0.2
"14171",2025-10-01 06:30:00,2025-09-30 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,0.074,0.663626,0.2
"14172",2025-10-01 06:40:00,2025-09-30 23:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,0.074,0.663626,-0.6
"14173",2025-10-01 06:50:00,2025-09-30 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.557,0.074,0.6642,0
"14174",2025-10-01 07:00:00,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,0.075,0.674165,-0.5
"14175",2025-10-01 07:10:00,2025-10-01 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,-0.1
"14176",2025-10-01 07:20:00,2025-10-01 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.684,0.074,0.666169,0.3
"14177",2025-10-01 07:30:00,2025-10-01 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.675,0.074,0.66603,0.2
"14178",2025-10-01 07:40:00,2025-10-01 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.747,0.074,0.667147,0.7
"14179",2025-10-01 07:50:00,2025-10-01 00:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.765,0.073,0.658407,0.2
"14180",2025-10-01 08:00:00,2025-10-01 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.801,0.074,0.667985,-0.3
"14181",2025-10-01 08:10:00,2025-10-01 01:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792,0.075,0.67687,-0.4
"14182",2025-10-01 08:20:00,2025-10-01 01:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.801,0.074,0.667985,-0.3
"14183",2025-10-01 08:30:00,2025-10-01 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.801,0.075,0.677011,-0.5
